fsm, mapping, replan, sfc, mpc, df, total, 
1.2167e-05, 0.00471828, 0, 0, 0.000273787, 1.973e-06, 0.000288759, 
2.232e-06, 0, 0, 0, 0.000247492, 1.239e-06, 0.000251199, 
1.666e-06, 0, 0, 0, 0.00025171, 1.267e-06, 0.000254804, 
2.083e-06, 0, 0, 0, 0.000265703, 9.92e-06, 0.000277948, 
2.686e-06, 0, 0, 0, 0.000402027, 4.757e-05, 0.000452831, 
2.616e-06, 0, 0, 0, 0.000376393, 2.047e-06, 0.000381283, 
3.751e-06, 0, 0, 0, 0.000497328, 2.2349e-05, 0.000523993, 
2.3e-06, 0, 0, 0, 0.000316615, 2.7223e-05, 0.000346486, 
2.047e-06, 0, 0, 0, 0.00035127, 1.631e-06, 0.000355229, 
3.517e-06, 0, 0, 0, 0.000371038, 2.627e-06, 0.000377504, 
2.744e-06, 0, 0, 0, 0.000381501, 3.107e-06, 0.000387914, 
1.717e-06, 0, 0, 0, 0.00025922, 9.667e-06, 0.000270841, 
1.704e-06, 0.0155847, 0, 0, 0.000353993, 1.434e-06, 0.000357352, 
5.117e-06, 0, 0, 0, 0.000739599, 3.378e-06, 0.000748668, 
3.046e-06, 0, 0, 0, 0.000541075, 4.137e-06, 0.000548705, 
4.35e-06, 0, 0, 0, 0.000691979, 2.671e-06, 0.00069944, 
3.511e-06, 0, 0, 0, 0.000623111, 6.72e-05, 0.000694761, 
3.171e-06, 0, 0, 0, 0.000268873, 1.625e-06, 0.000273956, 
1.871e-06, 0, 0, 0, 0.000383153, 1.633e-06, 0.000386986, 
2.691e-06, 0, 0, 0, 0.00038731, 2.492e-06, 0.000392971, 
2.311e-06, 0, 0, 0, 0.000362436, 2.426e-06, 0.000367456, 
2.4e-06, 0, 0, 0, 0.000358065, 2.013e-06, 0.000362769, 
1.923e-06, 0, 0, 0, 0.000266576, 2.082e-06, 0.000270749, 
1.836e-06, 0.0153123, 0, 0, 0.00028294, 1.882e-06, 0.000286912, 
2.507e-06, 0, 0, 0, 0.00039882, 2.226e-06, 0.000403922, 
2.584e-06, 0, 0, 0, 0.000375043, 1.933e-06, 0.000379881, 
3.373e-06, 0, 0, 0, 0.000408876, 3.346e-06, 0.000415961, 
2.493e-06, 0, 0, 0, 0.000378415, 2.701e-06, 0.000384101, 
2.004e-06, 0, 0, 0, 0.000353392, 1.86e-06, 0.000357576, 
2.999e-06, 0, 0, 0, 0.000288668, 1.872e-06, 0.000293791, 
1.931e-06, 0, 0, 0, 0.000267008, 1.1006e-05, 0.000280188, 
1.565e-06, 0.00503361, 0, 0, 0.000284138, 1.916e-06, 0.000287835, 
2.082e-06, 0, 0, 0, 0.000265054, 1.615e-06, 0.000269028, 
2.352e-06, 0, 0, 0, 0.000263173, 1.751e-06, 0.000267533, 
3.007e-06, 0, 0, 0, 0.000403689, 2.576e-06, 0.00040962, 
2.579e-06, 0, 0, 0, 0.000396025, 2.472e-06, 0.000401397, 
2.839e-06, 0, 0, 0, 0.000353428, 2.438e-06, 0.000359173, 
2.251e-06, 0, 0, 0, 0.000373037, 1.777e-06, 0.000377349, 
2.376e-06, 0, 0, 0, 0.000281958, 1.747e-06, 0.000286529, 
2.921e-06, 0, 0, 0, 0.000379228, 3.147e-06, 0.000385588, 
2.835e-06, 0, 0, 0, 0.000275527, 1.899e-06, 0.000280563, 
2.487e-06, 0, 0, 0, 0.00035322, 1.546e-06, 0.000357478, 
1.598e-06, 0.0162369, 0, 0, 0.000278654, 1.422e-06, 0.000282434, 
2.501e-06, 0, 0, 0, 0.000294075, 1.929e-06, 0.00029875, 
4.644e-06, 0, 0, 0, 0.000690713, 3.228e-06, 0.000699093, 
3.183e-06, 0, 0, 0, 0.000583591, 2.32e-06, 0.000589513, 
2.73e-06, 0, 0, 0, 0.000420815, 2.806e-06, 0.000426899, 
2.176e-06, 0, 0, 0, 0.000259875, 1.532e-06, 0.000263835, 
1.91e-06, 0, 0, 0, 0.000457366, 1.941e-06, 0.000461461, 
3.024e-06, 0, 0, 0, 0.000384908, 3.197e-06, 0.000391447, 
2.623e-06, 0, 0, 0, 0.000368884, 2.581e-06, 0.000374316, 
1.977e-06, 0, 0, 0, 0.000273948, 1.769e-06, 0.000277954, 
3.143e-06, 0.0158182, 0, 0, 0.000470563, 2.952e-06, 0.00047696, 
2.758e-06, 0, 0, 0, 0.000364184, 1.872e-06, 0.000369114, 
4.291e-06, 0, 0, 0, 0.000554936, 2.3774e-05, 0.000583758, 
2.961e-06, 0, 0, 0, 0.000576339, 1.815e-06, 0.000581584, 
3.665e-06, 0, 0, 0, 0.000503718, 3.057e-06, 0.000510924, 
3.124e-06, 0, 0, 0, 0.000326385, 2.55e-06, 0.000332475, 
2.703e-06, 0, 0, 0, 0.000391824, 3.402e-06, 0.000398477, 
2.479e-06, 0, 0, 0, 0.000373511, 2.298e-06, 0.000378586, 
1.895e-06, 0, 0, 0, 0.000262138, 1.95e-06, 0.000266268, 
1.933e-06, 0, 0, 0, 0.000274881, 2.46e-06, 0.000279754, 
1.827e-06, 0, 0, 0, 0.000284193, 1.706e-06, 0.000287994, 
1.2374e-05, 0.0154444, 0, 0, 0.00115808, 2.521e-06, 0.00117341, 
5.018e-06, 0, 0, 0, 0.00078091, 3.346e-06, 0.000789943, 
3.99e-06, 0, 0, 0, 0.000720145, 3.222e-06, 0.000727829, 
4.657e-06, 0, 0, 0, 0.00061333, 2.2806e-05, 0.000641397, 
3.803e-06, 0, 0, 0, 0.000313283, 2.687e-06, 0.000320116, 
2.785e-06, 0, 0, 0, 0.00032582, 3.243e-06, 0.000332177, 
3.204e-06, 0, 0, 0, 0.000468634, 2.635e-06, 0.000474953, 
2.678e-06, 0, 0, 0, 0.000385444, 1.914e-06, 0.000390331, 
1.796e-06, 0, 0, 0, 0.000356297, 1.339e-06, 0.000359809, 
2.004e-06, 0, 0, 0, 0.000323763, 1.543e-06, 0.000327605, 
2.259e-06, 0, 0, 0, 0.000250037, 1.1316e-05, 0.000263862, 
1.994e-06, 0, 0, 0, 0.000380146, 1.0344e-05, 0.000392922, 
2.422e-06, 0, 0, 0, 0.000290146, 1.817e-06, 0.000295278, 
2.571e-06, 0.0156077, 0, 0, 0.000398623, 2.301e-06, 0.000403807, 
2.813e-06, 0, 0, 0, 0.0004015, 7.494e-06, 0.000412115, 
1.5e-06, 0, 0, 0, 0.000262638, 1.341e-06, 0.000265692, 
2.401e-06, 0, 0, 0, 0.000411278, 3.489e-06, 0.000417614, 
2.1e-06, 0, 0, 0, 0.000369333, 2.144e-06, 0.000373849, 
2.441e-06, 0, 0, 0, 0.000352574, 1.2279e-05, 0.00036759, 
1.3021e-05, 0, 0, 0, 0.000270131, 1.317e-06, 0.000284659, 
3.203e-06, 0, 0, 0, 0.000310007, 2.382e-06, 0.000316223, 
2.817e-06, 0.00534264, 0, 0, 0.000389132, 2.314e-06, 0.000394568, 
1.998e-06, 0, 0, 0, 0.000255705, 1.573e-06, 0.000259517, 
3.635e-06, 0, 0, 0, 0.000402133, 1.4241e-05, 0.000420409, 
2.283e-06, 0, 0, 0, 0.000348822, 1.761e-06, 0.000353177, 
2.853e-06, 0, 0, 0, 0.000400849, 1.318e-06, 0.00040533, 
2.356e-06, 0, 0, 0, 0.000337572, 1.4034e-05, 0.00035427, 
2.783e-06, 0, 0, 0, 0.000286583, 1.0882e-05, 0.000300568, 
1.556e-06, 0.0172633, 0, 0, 0.000283475, 2.921e-06, 0.000288175, 
2.19e-06, 0, 0, 0, 0.000284458, 1.828e-06, 0.000288715, 
2.729e-06, 0, 0, 0, 0.000334149, 2.025e-06, 0.00033916, 
3.591e-06, 0, 0, 0, 0.000588317, 3.283e-06, 0.000595636, 
3.783e-06, 0, 0, 0, 0.000745131, 2.23e-06, 0.000751559, 
3.282e-06, 0, 0, 0, 0.000370655, 1.822e-06, 0.000376122, 
2.356e-06, 0, 0, 0, 0.000346227, 2.239e-06, 0.000351188, 
2.882e-06, 0, 0, 0, 0.000688217, 1.7102e-05, 0.000708732, 
1.1047e-05, 0, 0, 0, 0.000550837, 2.737e-06, 0.000567579, 
2.414e-06, 0, 0, 0, 0.00036642, 2.086e-06, 0.000371225, 
2.554e-06, 0, 0, 0, 0.000359552, 1.582e-06, 0.000364032, 
2.917e-06, 0, 0, 0, 0.000410348, 2.981e-06, 0.000416543, 
1.969e-06, 0, 0, 0, 0.000277835, 2.795e-06, 0.000282913, 
2.819e-06, 0.016574, 0, 0, 0.00042369, 2.664e-06, 0.000429504, 
2.01e-06, 0, 0, 0, 0.000283415, 1.987e-06, 0.000287837, 
3.61e-06, 0, 0, 0, 0.000410889, 5.36e-06, 0.000420499, 
2.504e-06, 0, 0, 0, 0.000357705, 1.623e-06, 0.00036216, 
2.224e-06, 0, 0, 0, 0.000382668, 2.387e-06, 0.000387722, 
2.006e-06, 0, 0, 0, 0.000292912, 3.847e-06, 0.000299117, 
2.062e-06, 0.00548109, 0, 0, 0.000273495, 9.894e-06, 0.000285739, 
1.733e-06, 0, 0, 0, 0.000292947, 1.611e-06, 0.000296575, 
2.855e-06, 0, 0, 0, 0.000460174, 3.125e-06, 0.000466636, 
3.806e-06, 0, 0, 0, 0.000670533, 3.5e-06, 0.000678283, 
4.146e-06, 0, 0, 0, 0.000653832, 4.165e-06, 0.000662881, 
4.289e-06, 0, 0, 0, 0.000704817, 2.856e-06, 0.000712432, 
4.033e-06, 0, 0, 0, 0.000648115, 2.943e-06, 0.000655749, 
2.832e-06, 0, 0, 0, 0.000435955, 2.273e-06, 0.000441451, 
2.951e-06, 0, 0, 0, 0.000468236, 1.4628e-05, 0.000486286, 
9.852e-06, 0, 0, 0, 0.000388837, 4.526e-05, 0.000444534, 
2.079e-06, 0, 0, 0, 0.00031496, 2.418e-06, 0.000319719, 
2.309e-06, 0, 0, 0, 0.000353677, 1.624e-06, 0.000357917, 
2.181e-06, 0, 0, 0, 0.000302853, 2.571e-06, 0.000307983, 
3.344e-06, 0, 0, 0, 0.000297925, 2.229e-06, 0.000303794, 
2.079e-06, 0.0172803, 0, 0, 0.000325901, 1.528e-06, 0.000329825, 
2.202e-06, 0, 0, 0, 0.000262384, 1.537e-06, 0.000266363, 
1.4227e-05, 0, 0, 0, 0.00050803, 2.82e-06, 0.000525473, 
2.168e-06, 0, 0, 0, 0.000353571, 1.535e-06, 0.000357566, 
2.052e-06, 0, 0, 0, 0.00032434, 1.879e-06, 0.00032898, 
1.853e-06, 0, 0, 0, 0.000267338, 1.182e-06, 0.00027054, 
2.819e-06, 0.00464208, 0, 0, 0.00030784, 1.491e-05, 0.000325815, 
2.113e-06, 0, 0, 0, 0.00032893, 2.667e-06, 0.000334105, 
7.585e-06, 0, 0, 0, 0.000381206, 1.849e-06, 0.000391092, 
2.904e-06, 0, 0, 0, 0.000644788, 3.612e-06, 0.000651759, 
6.393e-06, 0, 0, 0, 0.00102122, 4.814e-06, 0.00103326, 
5.154e-06, 0, 0, 0, 0.000862505, 3.657e-06, 0.000871876, 
5.321e-06, 0, 0, 0, 0.00066648, 3.336e-06, 0.000675927, 
3.337e-06, 0, 0, 0, 0.000558251, 4.061e-06, 0.000566472, 
2.716e-06, 0, 0, 0, 0.00037706, 2.444e-06, 0.000382626, 
3.39e-06, 0, 0, 0, 0.000367566, 2.376e-06, 0.000373751, 
2.432e-06, 0, 0, 0, 0.000387201, 2.37e-06, 0.000392397, 
2.145e-06, 0, 0, 0, 0.000275015, 1.464e-06, 0.000278857, 
2.803e-06, 0, 0, 0, 0.000512794, 2.478e-06, 0.000518357, 
2.265e-06, 0.0156946, 0, 0, 0.000397176, 1.0027e-05, 0.00040968, 
3.167e-06, 0, 0, 0, 0.00034443, 2.177e-06, 0.000350081, 
2.786e-06, 0, 0, 0, 0.000264774, 2.177e-06, 0.000270398, 
2.553e-06, 0, 0, 0, 0.00028292, 1.0382e-05, 0.00029611, 
2.56e-06, 0, 0, 0, 0.000364908, 1.93e-06, 0.000369756, 
2.309e-06, 0, 0, 0, 0.000355244, 1.501e-06, 0.000359457, 
3.466e-06, 0, 0, 0, 0.000378381, 3.252e-06, 0.000385482, 
2.348e-06, 0, 0, 0, 0.000278569, 1.865e-06, 0.00028302, 
1.593e-06, 0.00441565, 0, 0, 0.000285088, 1.624e-06, 0.000288487, 
1.735e-06, 0, 0, 0, 0.000269012, 1.619e-06, 0.000272599, 
2.547e-06, 0, 0, 0, 0.000258255, 8.944e-06, 0.000269994, 
3.259e-06, 0, 0, 0, 0.00043073, 3.858e-06, 0.000438299, 
2.212e-06, 0, 0, 0, 0.000381472, 1.87e-06, 0.000385888, 
3.137e-06, 0, 0, 0, 0.000321166, 1.811e-06, 0.000326399, 
2.337e-06, 0, 0, 0, 0.000363656, 2.034e-06, 0.000368404, 
2.094e-06, 0, 0, 0, 0.00036481, 2.05e-06, 0.000369247, 
2.952e-06, 0, 0, 0, 0.000372215, 2.938e-06, 0.000378409, 
2.979e-06, 0, 0, 0, 0.000404953, 2.239e-06, 0.000410467, 
1.625e-06, 0, 0, 0, 0.000342552, 2.008e-06, 0.000346591, 
2.014e-06, 0.0156934, 0, 0, 0.000387998, 2.106e-06, 0.00039239, 
4.185e-06, 0, 0, 0, 0.00050829, 2.358e-06, 0.000515214, 
3.748e-06, 0, 0, 0, 0.000718129, 3.564e-06, 0.000726067, 
3.613e-06, 0, 0, 0, 0.000580954, 2.503e-06, 0.000587496, 
1.1269e-05, 0, 0, 0, 0.000508839, 2.5962e-05, 0.000546988, 
2.829e-06, 0, 0, 0, 0.000302779, 2.917e-06, 0.000308959, 
2.894e-06, 0, 0, 0, 0.000290906, 1.5244e-05, 0.000309366, 
2.346e-06, 0, 0, 0, 0.000397006, 3.151e-06, 0.000402811, 
2.139e-06, 0, 0, 0, 0.000390418, 2.405e-06, 0.000395338, 
1.993e-06, 0, 0, 0, 0.000254674, 1.0333e-05, 0.000267255, 
2.949e-06, 0, 0, 0, 0.000267091, 1.282e-06, 0.000271557, 
3.028e-06, 0, 0, 0, 0.000269172, 1.814e-06, 0.000274234, 
1.987e-06, 0, 0, 0, 0.000294944, 1.993e-06, 0.000299181, 
2.022e-06, 0.0159534, 0, 0, 0.000281462, 2.861e-06, 0.000286543, 
2.952e-06, 0, 0, 0, 0.000272646, 2.373e-06, 0.000278256, 
2.452e-06, 0, 0, 0, 0.000367711, 2.383e-06, 0.00037282, 
2.309e-06, 0, 0, 0, 0.000347419, 1.692e-06, 0.000351699, 
3.293e-06, 0, 0, 0, 0.000298122, 2.993e-06, 0.000304909, 
3.102e-06, 0, 0, 0, 0.000274143, 1.823e-06, 0.000279355, 
2.572e-06, 0, 0, 0, 0.000275382, 2.359e-06, 0.000280517, 
1.973e-06, 0.00424801, 0, 0, 0.000267173, 1.582e-06, 0.000270995, 
3.284e-06, 0, 0, 0, 0.000302614, 2.504e-06, 0.00030868, 
3.126e-06, 0, 0, 0, 0.000388139, 1.975e-06, 0.000393464, 
1.838e-06, 0, 0, 0, 0.000261423, 1.986e-06, 0.000265518, 
2.515e-06, 0, 0, 0, 0.000395611, 2.651e-06, 0.000401399, 
2.318e-06, 0, 0, 0, 0.000365121, 2.149e-06, 0.000369871, 
1.9e-06, 0, 0, 0, 0.000262734, 1.631e-06, 0.000266562, 
2.198e-06, 0, 0, 0, 0.00027149, 3.455e-06, 0.000277429, 
2.09e-06, 0, 0, 0, 0.000260029, 1.956e-06, 0.000264235, 
2.256e-06, 0.0158908, 0, 0, 0.000340176, 1.614e-06, 0.000344268, 
2.411e-06, 0, 0, 0, 0.000382611, 2.828e-06, 0.000388279, 
2.138e-06, 0, 0, 0, 0.00033972, 6.282e-06, 0.000348398, 
4.623e-06, 0, 0, 0, 0.000807707, 1.7102e-05, 0.0008302, 
3.472e-06, 0, 0, 0, 0.000682319, 2.666e-06, 0.000688874, 
2.868e-06, 0, 0, 0, 0.000448673, 3.799e-06, 0.000455867, 
2.219e-06, 0, 0, 0, 0.000302901, 1.889e-06, 0.000307301, 
2.618e-06, 0, 0, 0, 0.000362054, 2.237e-06, 0.000367186, 
3.327e-06, 0, 0, 0, 0.000398587, 2.908e-06, 0.000405177, 
2.483e-06, 0, 0, 0, 0.000361635, 1.2599e-05, 0.000377028, 
2.027e-06, 0, 0, 0, 0.000269581, 2.53e-06, 0.000274365, 
2.809e-06, 0, 0, 0, 0.000286208, 2.284e-06, 0.000291655, 
3.954e-06, 0.0153816, 0, 0, 0.000938862, 4.691e-06, 0.000948004, 
2.552e-06, 0, 0, 0, 0.000383353, 2.157e-06, 0.000388379, 
2.544e-06, 0, 0, 0, 0.000426941, 2.259e-06, 0.00043209, 
3.007e-06, 0, 0, 0, 0.000428701, 3.26e-06, 0.00043554, 
1.816e-06, 0, 0, 0, 0.000405452, 1.312e-06, 0.00040881, 
2.2e-06, 0, 0, 0, 0.000313704, 1.366e-06, 0.00031749, 
2.769e-06, 0, 0, 0, 0.000377414, 1.7766e-05, 0.000398319, 
1.694e-06, 0.00420795, 0, 0, 0.000266307, 1.798e-06, 0.00026999, 
1.976e-06, 0, 0, 0, 0.000256199, 1.1001e-05, 0.000269361, 
1.743e-06, 0, 0, 0, 0.00025775, 1.075e-05, 0.000270433, 
2.845e-06, 0, 0, 0, 0.000248954, 1.2144e-05, 0.000264189, 
2.846e-06, 0, 0, 0, 0.00039988, 2.688e-06, 0.000405729, 
2.054e-06, 0, 0, 0, 0.000380046, 1.68e-06, 0.000384053, 
3.842e-06, 0, 0, 0, 0.000709871, 2.76e-06, 0.000717006, 
3.001e-06, 0, 0, 0, 0.000499227, 2.415e-06, 0.000505015, 
3.19e-06, 0, 0, 0, 0.000425878, 3.006e-06, 0.000432483, 
2.573e-06, 0, 0, 0, 0.000369291, 1.438e-05, 0.000386539, 
1.878e-06, 0, 0, 0, 0.000265438, 1.1436e-05, 0.000279003, 
2.064e-06, 0, 0, 0, 0.000256308, 1.0262e-05, 0.000268908, 
1.62e-06, 0, 0, 0, 0.000269861, 1.712e-06, 0.000273452, 
7.064e-06, 0.0156169, 0, 0, 0.000334839, 1.78e-06, 0.000343928, 
3.905e-06, 0, 0, 0, 0.000605935, 2.695e-06, 0.000612899, 
3.588e-06, 0, 0, 0, 0.000515448, 2.319e-06, 0.000521672, 
2.873e-06, 0, 0, 0, 0.000327185, 1.3072e-05, 0.000343478, 
2.638e-06, 0, 0, 0, 0.000373685, 2.058e-06, 0.000378598, 
1.673e-06, 0, 0, 0, 0.000289216, 1.69e-06, 0.000292792, 
2.972e-06, 0, 0, 0, 0.000367455, 1.993e-06, 0.000372664, 
1.957e-06, 0.00444716, 0, 0, 0.000274869, 1.852e-06, 0.00027884, 
2.593e-06, 0, 0, 0, 0.000387534, 2.268e-06, 0.000392808, 
1.695e-06, 0, 0, 0, 0.000259196, 1.463e-06, 0.000262591, 
2.389e-06, 0, 0, 0, 0.000292935, 2.504e-06, 0.0002981, 
1.827e-06, 0, 0, 0, 0.000278597, 2.049e-06, 0.000282765, 
1.751e-06, 0, 0, 0, 0.000256025, 1.537e-06, 0.000259473, 
2.988e-06, 0, 0, 0, 0.000380403, 2.571e-06, 0.000386225, 
2.213e-06, 0, 0, 0, 0.000360682, 1.101e-05, 0.00037422, 
2.575e-06, 0, 0, 0, 0.000359514, 2.565e-06, 0.00036498, 
2.265e-06, 0, 0, 0, 0.000270073, 1.1294e-05, 0.000283916, 
3.098e-06, 0, 0, 0, 0.00040323, 2.97e-06, 0.0004096, 
1.933e-06, 0, 0, 0, 0.00031759, 2.805e-06, 0.000322591, 
2.46e-06, 0.0163042, 0, 0, 0.000435932, 2.036e-06, 0.000440718, 
3.366e-06, 0, 0, 0, 0.000470628, 2.52e-06, 0.000476853, 
2.794e-06, 0, 0, 0, 0.000473163, 2.223e-06, 0.000478524, 
2.293e-06, 0, 0, 0, 0.000368953, 1.946e-06, 0.00037345, 
2.417e-06, 0, 0, 0, 0.000372555, 2.995e-06, 0.000378232, 
2.248e-06, 0, 0, 0, 0.000349672, 1.497e-06, 0.000353638, 
1.875e-06, 0, 0, 0, 0.000277657, 1.726e-06, 0.000281506, 
3.746e-06, 0, 0, 0, 0.000349872, 2.082e-06, 0.00035598, 
1.939e-06, 0.0045728, 0, 0, 0.000277602, 1.671e-06, 0.000281404, 
2.188e-06, 0, 0, 0, 0.000347246, 1.2718e-05, 0.000362414, 
2.042e-06, 0, 0, 0, 0.000272455, 1.845e-06, 0.000276518, 
4.749e-06, 0, 0, 0, 0.000746834, 5.459e-06, 0.000757624, 
2.768e-06, 0, 0, 0, 0.00039388, 1.973e-06, 0.000398966, 
2.832e-06, 0, 0, 0, 0.000421984, 2.265e-06, 0.000427467, 
4.387e-06, 0, 0, 0, 0.000389347, 3.379e-06, 0.00039748, 
2.249e-06, 0, 0, 0, 0.000351735, 1.889e-06, 0.000356159, 
1.667e-06, 0, 0, 0, 0.000305802, 1.634e-06, 0.000309355, 
1.0249e-05, 0, 0, 0, 0.000402123, 1.6734e-05, 0.000429416, 
2.187e-06, 0, 0, 0, 0.000284182, 1.68e-06, 0.000288228, 
1.351e-06, 0, 0, 0, 0.000317796, 1.115e-06, 0.000320462, 
1.935e-06, 0.0158513, 0, 0, 0.000359584, 1.444e-06, 0.000363169, 
4.444e-06, 0, 0, 0, 0.000482955, 3.032e-06, 0.000490893, 
4.348e-06, 0, 0, 0, 0.000830806, 3.322e-06, 0.000839058, 
3.171e-06, 0, 0, 0, 0.000606742, 2.244e-06, 0.000612601, 
4.608e-06, 0, 0, 0, 0.0003925, 3.474e-06, 0.000401113, 
3.901e-06, 0, 0, 0, 0.000330698, 1.5261e-05, 0.000350522, 
3.376e-06, 0, 0, 0, 0.000404067, 2.688e-06, 0.000410547, 
3.922e-06, 0, 0, 0, 0.000403964, 3.73e-06, 0.000412066, 
2.892e-06, 0, 0, 0, 0.000311419, 3.282e-06, 0.000317972, 
2.366e-06, 0, 0, 0, 0.000359856, 2.415e-06, 0.000364947, 
2.336e-06, 0, 0, 0, 0.000392475, 6.871e-06, 0.000402215, 
2.726e-06, 0, 0, 0, 0.000389892, 1.7456e-05, 0.000410417, 
2.531e-06, 0, 0, 0, 0.000568011, 2.834e-06, 0.000573987, 
2.36e-06, 0.0170938, 0, 0, 0.000405734, 2.661e-06, 0.000411159, 
2.566e-06, 0, 0, 0, 0.000465859, 2.83e-06, 0.000471772, 
2.159e-06, 0, 0, 0, 0.000361278, 2.051e-06, 0.000365788, 
4.11e-06, 0, 0, 0, 0.000596018, 2.666e-06, 0.000603185, 
2.396e-06, 0, 0, 0, 0.000289026, 1.845e-06, 0.000293638, 
3.184e-06, 0, 0, 0, 0.000402197, 3.026e-06, 0.00040877, 
1.749e-06, 0.00483602, 0, 0, 0.000255927, 1.346e-06, 0.000259265, 
2.25e-06, 0, 0, 0, 0.000279401, 2.214e-06, 0.000284181, 
