fsm, mapping, replan, sfc, mpc, df, total, 
1.861e-06, 0, 0, 0, 0.000298031, 2.911e-06, 0.000303143, 
2.536e-06, 0, 0, 0, 0.000393178, 2.113e-06, 0.000398128, 
1.961e-06, 0, 0, 0, 0.000258604, 1.1344e-05, 0.00027219, 
3.474e-06, 0, 0, 0, 0.000380596, 2.876e-06, 0.000387245, 
1.853e-06, 0, 0, 0, 0.000344743, 1.0611e-05, 0.000357499, 
1.1053e-05, 0, 0, 0, 0.000488803, 2.123e-06, 0.000502285, 
2.21e-06, 0, 0, 0, 0.000275683, 1.1765e-05, 0.000289908, 
1.98e-06, 0, 0, 0, 0.000277993, 1.804e-06, 0.000282034, 
3.662e-06, 0.0156095, 0, 0, 0.000576647, 2.495e-06, 0.00058325, 
2.698e-06, 0, 0, 0, 0.000429783, 1.5226e-05, 0.000448062, 
2.828e-06, 0, 0, 0, 0.000418422, 1.4737e-05, 0.000436613, 
3.038e-06, 0, 0, 0, 0.00053483, 4.067e-06, 0.000542632, 
1.895e-06, 0, 0, 0, 0.000301379, 2.385e-06, 0.000305994, 
2.96e-06, 0, 0, 0, 0.000408249, 2.73e-06, 0.000414588, 
1.951e-06, 0, 0, 0, 0.000255339, 1.614e-06, 0.000259138, 
2.746e-06, 0, 0, 0, 0.000430422, 2.502e-06, 0.000436023, 
2.93e-06, 0, 0, 0, 0.000392686, 2.578e-06, 0.000398618, 
2.216e-06, 0, 0, 0, 0.000266501, 1.0569e-05, 0.000279536, 
1.984e-06, 0, 0, 0, 0.000259701, 2.119e-06, 0.00026398, 
2.526e-06, 0, 0, 0, 0.000265999, 9.424e-06, 0.000278382, 
2.21e-06, 0.016201, 0, 0, 0.000431172, 2.189e-06, 0.000436188, 
3.9e-06, 0, 0, 0, 0.000674317, 2.977e-06, 0.000681703, 
2.745e-06, 0, 0, 0, 0.000450182, 1.934e-06, 0.000455143, 
4.16e-06, 0, 0, 0, 0.000409412, 2.973e-06, 0.000416934, 
2.763e-06, 0, 0, 0, 0.000375481, 2.397e-06, 0.000380952, 
1.956e-06, 0, 0, 0, 0.000350872, 2.023e-06, 0.000355355, 
3.719e-06, 0, 0, 0, 0.000271688, 1.814e-06, 0.000277474, 
2.68e-06, 0, 0, 0, 0.00031679, 2.512e-06, 0.000322248, 
1.804e-06, 0.00410969, 0, 0, 0.000268563, 1.954e-06, 0.000272518, 
2.514e-06, 0, 0, 0, 0.000313983, 2.124e-06, 0.000318877, 
4.053e-06, 0, 0, 0, 0.000512327, 1.9805e-05, 0.000536579, 
4.156e-06, 0, 0, 0, 0.000605334, 3.691e-06, 0.000613676, 
4.355e-06, 0, 0, 0, 0.000775428, 2.689e-06, 0.00078304, 
4.843e-06, 0, 0, 0, 0.000690362, 8.9974e-05, 0.000786451, 
3.242e-06, 0, 0, 0, 0.00043845, 3.307e-06, 0.00044565, 
2.39e-06, 0, 0, 0, 0.000412317, 3.699e-06, 0.000418988, 
3.118e-06, 0, 0, 0, 0.000370915, 2.0373e-05, 0.000394721, 
2.521e-06, 0, 0, 0, 0.000366578, 2.152e-06, 0.000371573, 
1.766e-06, 0, 0, 0, 0.000269597, 1.812e-06, 0.000273409, 
1.845e-06, 0, 0, 0, 0.000261489, 8.62e-06, 0.00027213, 
2.351e-06, 0, 0, 0, 0.00027292, 1.0601e-05, 0.000286078, 
2.329e-06, 0.0154308, 0, 0, 0.000376028, 2.78e-06, 0.000381552, 
2.56e-06, 0, 0, 0, 0.000439678, 1.731e-06, 0.000444249, 
2.76e-06, 0, 0, 0, 0.000388791, 2.604e-06, 0.000394526, 
2.481e-06, 0, 0, 0, 0.000387617, 2.467e-06, 0.000393084, 
1.989e-06, 0, 0, 0, 0.000281378, 1.223e-06, 0.000284796, 
5.511e-06, 0, 0, 0, 0.000394821, 3.204e-06, 0.000403855, 
2.344e-06, 0, 0, 0, 0.000309218, 2.4e-06, 0.000314273, 
1.613e-06, 0.00656099, 0, 0, 0.000281167, 2.088e-06, 0.000285129, 
2.777e-06, 0, 0, 0, 0.000360946, 2.253e-06, 0.000366341, 
3.032e-06, 0, 0, 0, 0.000386784, 2.012e-06, 0.000393345, 
4.011e-06, 0, 0, 0, 0.000733066, 2.677e-06, 0.000740298, 
3.171e-06, 0, 0, 0, 0.000586916, 2.643e-06, 0.000593125, 
3.345e-06, 0, 0, 0, 0.00052352, 3.439e-06, 0.000531177, 
2.691e-06, 0, 0, 0, 0.000442416, 2.179e-06, 0.000447731, 
2.466e-06, 0, 0, 0, 0.000349684, 1.78e-06, 0.000354213, 
2.818e-06, 0, 0, 0, 0.000373524, 1.6877e-05, 0.00039357, 
1.721e-06, 0, 0, 0, 0.00026694, 1.2804e-05, 0.000281713, 
1.83e-06, 0, 0, 0, 0.000267515, 2.326e-06, 0.000271867, 
2.633e-06, 0.015816, 0, 0, 0.000278674, 1.654e-05, 0.000298053, 
2.105e-06, 0, 0, 0, 0.000262587, 2.308e-06, 0.000267325, 
2.525e-06, 0, 0, 0, 0.0003926, 2.598e-06, 0.000398091, 
1.977e-06, 0, 0, 0, 0.000267569, 2.428e-06, 0.000272591, 
3.295e-06, 0, 0, 0, 0.000320362, 3.326e-06, 0.000327304, 
2.438e-06, 0, 0, 0, 0.000297985, 2.6e-06, 0.000303526, 
2.28e-06, 0, 0, 0, 0.00034464, 1.37e-06, 0.00034859, 
1.953e-06, 0, 0, 0, 0.000293275, 1.976e-06, 0.000297775, 
2.793e-06, 0, 0, 0, 0.000513267, 3.251e-06, 0.00051976, 
1.699e-06, 0.00442254, 0, 0, 0.000257414, 1.819e-06, 0.000261199, 
4.173e-06, 0, 0, 0, 0.00082444, 3.543e-06, 0.000833214, 
3.368e-06, 0, 0, 0, 0.000488047, 3.499e-06, 0.000495452, 
4.661e-06, 0, 0, 0, 0.000557985, 4.513e-06, 0.000567638, 
3.911e-06, 0, 0, 0, 0.000666277, 3.12e-06, 0.000673815, 
3.771e-06, 0, 0, 0, 0.000568162, 2.992e-06, 0.00057529, 
2.572e-06, 0, 0, 0, 0.000386782, 1.954e-06, 0.00039161, 
2.338e-06, 0, 0, 0, 0.000362185, 2.214e-06, 0.000367062, 
3.143e-06, 0, 0, 0, 0.000367813, 2.442e-06, 0.000373678, 
2.902e-06, 0, 0, 0, 0.000305328, 1.1006e-05, 0.000319635, 
2.512e-06, 0, 0, 0, 0.000378023, 1.883e-06, 0.000382697, 
2.376e-06, 0, 0, 0, 0.000305109, 1.725e-06, 0.000309461, 
4.901e-06, 0.015996, 0, 0, 0.000730521, 3.264e-06, 0.00073922, 
3.757e-06, 0, 0, 0, 0.000655691, 3.192e-06, 0.000663077, 
3.164e-06, 0, 0, 0, 0.000642997, 2.358e-06, 0.000649005, 
3.376e-06, 0, 0, 0, 0.000502058, 2.2592e-05, 0.000528409, 
3.03e-06, 0, 0, 0, 0.00037758, 2.294e-06, 0.000383178, 
3.445e-06, 0, 0, 0, 0.00041611, 3.023e-06, 0.000423105, 
3.861e-06, 0, 0, 0, 0.000386831, 3.151e-06, 0.00039428, 
3.518e-06, 0, 0, 0, 0.000330288, 2.868e-06, 0.000337098, 
2.833e-06, 0, 0, 0, 0.000368377, 2.421e-06, 0.000374065, 
6.181e-06, 0, 0, 0, 0.000720435, 3.958e-06, 0.000731317, 
1.631e-06, 0, 0, 0, 0.000293466, 2.338e-06, 0.000297706, 
2.646e-06, 0.0167477, 0, 0, 0.000399668, 2.085e-06, 0.000404697, 
2.719e-06, 0, 0, 0, 0.000342331, 2.315e-06, 0.000347683, 
2.49e-06, 0, 0, 0, 0.00039098, 2.565e-06, 0.000396465, 
2.6e-06, 0, 0, 0, 0.000352869, 1.384e-06, 0.000357149, 
2.014e-06, 0, 0, 0, 0.000327368, 2.156e-06, 0.000331922, 
3.045e-06, 0, 0, 0, 0.000395643, 3.789e-06, 0.00040344, 
2.259e-06, 0, 0, 0, 0.000286695, 1.2333e-05, 0.00030154, 
2.006e-06, 0.00532891, 0, 0, 0.000256994, 1.0853e-05, 0.000270119, 
1.754e-06, 0, 0, 0, 0.000266505, 1.262e-06, 0.000269765, 
3.725e-06, 0, 0, 0, 0.000460739, 1.6185e-05, 0.000481099, 
5.361e-06, 0, 0, 0, 0.000838927, 3.128e-06, 0.000848128, 
3.736e-06, 0, 0, 0, 0.000718229, 2.565e-06, 0.000725128, 
4.502e-06, 0, 0, 0, 0.000667721, 2.979e-06, 0.000675855, 
1.773e-06, 0, 0, 0, 0.000288598, 1.532e-06, 0.000292248, 
2.21e-06, 0, 0, 0, 0.000364499, 1.898e-06, 0.00036893, 
2.87e-06, 0, 0, 0, 0.00037585, 2.611e-06, 0.000381797, 
1.995e-06, 0, 0, 0, 0.00027704, 2.292e-06, 0.000281626, 
2.007e-06, 0, 0, 0, 0.000259049, 1.3431e-05, 0.000274734, 
2.299e-06, 0, 0, 0, 0.000328133, 2.754e-06, 0.000333426, 
2.437e-06, 0.0156291, 0, 0, 0.000509877, 2.967e-06, 0.000515686, 
3.164e-06, 0, 0, 0, 0.000425169, 2.447e-06, 0.000431204, 
1.758e-06, 0, 0, 0, 0.000262187, 1.711e-06, 0.00026599, 
5.907e-06, 0, 0, 0, 0.000267802, 2.081e-06, 0.000276025, 
1.943e-06, 0, 0, 0, 0.000358379, 1.969e-06, 0.000362516, 
2.594e-06, 0, 0, 0, 0.000394165, 2.381e-06, 0.000399545, 
2.758e-06, 0, 0, 0, 0.000371887, 1.8475e-05, 0.000393437, 
2.256e-06, 0, 0, 0, 0.00027778, 1.306e-05, 0.000293393, 
1.818e-06, 0.00495343, 0, 0, 0.000334876, 1.298e-06, 0.000338177, 
1.677e-06, 0, 0, 0, 0.000263519, 1.423e-06, 0.000266808, 
2.35e-06, 0, 0, 0, 0.000338204, 2.951e-06, 0.000343827, 
2.471e-06, 0, 0, 0, 0.000397525, 4.959e-06, 0.000405348, 
3.557e-06, 0, 0, 0, 0.000578866, 2.851e-06, 0.000585769, 
3.261e-06, 0, 0, 0, 0.000473756, 2.679e-06, 0.000480074, 
2.341e-06, 0, 0, 0, 0.000386505, 2.356e-06, 0.000391534, 
2.139e-06, 0, 0, 0, 0.000355346, 1.522e-06, 0.000359303, 
2.411e-06, 0, 0, 0, 0.000268098, 1.777e-06, 0.000272517, 
1.98e-06, 0, 0, 0, 0.000260893, 1.1121e-05, 0.000274247, 
1.74e-06, 0, 0, 0, 0.000303292, 1.548e-06, 0.000306832, 
1.456e-06, 0.0162931, 0, 0, 0.000253639, 1.425e-06, 0.000256674, 
2.311e-06, 0, 0, 0, 0.000267905, 1.0448e-05, 0.000280954, 
2.482e-06, 0, 0, 0, 0.000384661, 2.295e-06, 0.000389762, 
3.867e-06, 0, 0, 0, 0.000566511, 2.314e-06, 0.000573151, 
3.344e-06, 0, 0, 0, 0.000419482, 1.4626e-05, 0.00043781, 
2.838e-06, 0, 0, 0, 0.000441421, 1.5257e-05, 0.000459887, 
2.795e-06, 0, 0, 0, 0.000420506, 1.848e-06, 0.000425614, 
2.706e-06, 0, 0, 0, 0.000270779, 1.839e-06, 0.00027565, 
2.019e-06, 0, 0, 0, 0.000295919, 2.263e-06, 0.000300548, 
2.056e-06, 0, 0, 0, 0.000259742, 1.1374e-05, 0.000273439, 
3.349e-06, 0, 0, 0, 0.000598221, 2.333e-06, 0.000604395, 
3.187e-06, 0.0156421, 0, 0, 0.000564422, 3.579e-06, 0.000571668, 
4.58e-06, 0, 0, 0, 0.000697841, 4.689e-06, 0.000707917, 
2.602e-06, 0, 0, 0, 0.000502727, 2.362e-06, 0.000508052, 
3.672e-06, 0, 0, 0, 0.000310206, 2.424e-06, 0.000316573, 
2.552e-06, 0, 0, 0, 0.000384434, 1.924e-06, 0.000389391, 
1.908e-06, 0, 0, 0, 0.000566197, 1.659e-06, 0.000570104, 
2.928e-06, 0, 0, 0, 0.000446054, 1.497e-05, 0.000464406, 
2.094e-06, 0, 0, 0, 0.000264378, 2.058e-06, 0.000269032, 
2.2e-06, 0, 0, 0, 0.000274257, 1.738e-06, 0.000278428, 
1.91e-06, 0.0048122, 0, 0, 0.000261566, 1.96e-06, 0.000265592, 
3.482e-06, 0, 0, 0, 0.000321106, 3.997e-06, 0.000328854, 
3.27e-06, 0, 0, 0, 0.000478498, 2.323e-06, 0.000484457, 
2.946e-06, 0, 0, 0, 0.000388992, 1.843e-06, 0.000394087, 
3.175e-06, 0, 0, 0, 0.000416491, 1.9597e-05, 0.00043975, 
2.289e-06, 0, 0, 0, 0.000358287, 2.073e-06, 0.000362875, 
1.894e-06, 0, 0, 0, 0.000288443, 1.0509e-05, 0.000301042, 
3.374e-06, 0, 0, 0, 0.000390275, 3.299e-06, 0.000397238, 
1.607e-06, 0, 0, 0, 0.000267704, 1.757e-06, 0.000271247, 
2.138e-06, 0.0158254, 0, 0, 0.000340815, 2.093e-06, 0.000345281, 
2.247e-06, 0, 0, 0, 0.000325549, 2.406e-06, 0.000330465, 
3.59e-06, 0, 0, 0, 0.000289222, 2.027e-06, 0.00029509, 
3.334e-06, 0, 0, 0, 0.000528668, 2.802e-06, 0.000535418, 
3.731e-06, 0, 0, 0, 0.000487945, 2.29e-06, 0.000494339, 
3.517e-06, 0, 0, 0, 0.0004538, 3.717e-06, 0.000461743, 
2.157e-06, 0, 0, 0, 0.000349707, 1.591e-06, 0.000353751, 
1.907e-06, 0, 0, 0, 0.00034996, 1.826e-06, 0.000354015, 
2.376e-06, 0, 0, 0, 0.000282067, 2.16e-06, 0.0002869, 
2.428e-06, 0, 0, 0, 0.000297243, 2.163e-06, 0.000302177, 
1.815e-06, 0, 0, 0, 0.00026767, 1.471e-06, 0.000271142, 
2.676e-06, 0.0156324, 0, 0, 0.000430219, 1.784e-06, 0.000434968, 
2.208e-06, 0, 0, 0, 0.000266567, 3.043e-06, 0.000272089, 
3.373e-06, 0, 0, 0, 0.000397562, 2.397e-06, 0.000403694, 
2.748e-06, 0, 0, 0, 0.000301962, 1.1687e-05, 0.000316647, 
2.385e-06, 0, 0, 0, 0.000363204, 4.1374e-05, 0.000407711, 
2.185e-06, 0, 0, 0, 0.00037258, 2.142e-06, 0.000377238, 
2.359e-06, 0, 0, 0, 0.000357131, 1.2677e-05, 0.00037245, 
3.778e-06, 0, 0, 0, 0.000390937, 1.5219e-05, 0.000410402, 
2.511e-06, 0, 0, 0, 0.000413297, 2.615e-06, 0.000418864, 
2.158e-06, 0.00479638, 0, 0, 0.000257354, 1.722e-06, 0.000261408, 
1.928e-06, 0, 0, 0, 0.000355519, 1.2871e-05, 0.000370571, 
4.187e-06, 0, 0, 0, 0.000597483, 3.233e-06, 0.000605408, 
4.596e-06, 0, 0, 0, 0.000789391, 3.174e-06, 0.000797777, 
3.517e-06, 0, 0, 0, 0.000615885, 2.074e-06, 0.000621911, 
3.214e-06, 0, 0, 0, 0.000561182, 2.856e-06, 0.000567621, 
3.079e-06, 0, 0, 0, 0.000390807, 1.2785e-05, 0.000406954, 
3.759e-06, 0, 0, 0, 0.000470332, 3.63e-06, 0.000477998, 
3.567e-06, 0, 0, 0, 0.00046473, 7.217e-06, 0.000480254, 
2.073e-06, 0, 0, 0, 0.000362332, 2.427e-06, 0.000367024, 
2.468e-06, 0, 0, 0, 0.000372873, 2.473e-06, 0.000378065, 
3.081e-06, 0, 0, 0, 0.000461903, 3.597e-06, 0.000468831, 
2.351e-06, 0, 0, 0, 0.000268598, 1.562e-06, 0.000272767, 
2.536e-06, 0.017649, 0, 0, 0.000396233, 2.708e-06, 0.000401787, 
2.258e-06, 0, 0, 0, 0.000426241, 2.093e-06, 0.000430908, 
2.472e-06, 0, 0, 0, 0.000392459, 2.352e-06, 0.000397553, 
2.259e-06, 0, 0, 0, 0.000365395, 2.113e-06, 0.000370052, 
2.555e-06, 0, 0, 0, 0.000410837, 2.073e-06, 0.00041578, 
2.705e-06, 0, 0, 0, 0.000391024, 2.201e-06, 0.000396331, 
2.099e-06, 0, 0, 0, 0.000296173, 1.983e-06, 0.000300521, 
1.838e-06, 0.00474508, 0, 0, 0.000259973, 1.562e-06, 0.000263549, 
2.124e-06, 0, 0, 0, 0.00035126, 1.2839e-05, 0.000366571, 
5.377e-06, 0, 0, 0, 0.00105782, 3.657e-06, 0.0010673, 
2.525e-06, 0, 0, 0, 0.000403474, 2.389e-06, 0.000408785, 
2.583e-06, 0, 0, 0, 0.000374041, 1.3256e-05, 0.000390182, 
2.103e-06, 0, 0, 0, 0.000273339, 1.46e-06, 0.0002772, 
2.307e-06, 0, 0, 0, 0.000350044, 2.111e-06, 0.000354776, 
1.634e-06, 0, 0, 0, 0.000287875, 1.468e-06, 0.000291258, 
3.01e-06, 0, 0, 0, 0.000283388, 7.7549e-05, 0.000367225, 
1.819e-06, 0, 0, 0, 0.000270181, 9.337e-06, 0.000281563, 
1.971e-06, 0.015576, 0, 0, 0.000260813, 1.823e-06, 0.000264803, 
1.479e-06, 0, 0, 0, 0.000264107, 1.435e-06, 0.000267178, 
2.297e-06, 0, 0, 0, 0.000285581, 1.983e-06, 0.000290089, 
2.372e-06, 0, 0, 0, 0.000400627, 2.163e-06, 0.000405502, 
2.069e-06, 0, 0, 0, 0.000373637, 1.7e-06, 0.000377633, 
2.897e-06, 0, 0, 0, 0.000382759, 3.128e-06, 0.000389163, 
2.069e-06, 0, 0, 0, 0.000348586, 1.992e-06, 0.000352931, 
1.64e-06, 0, 0, 0, 0.000316693, 2.067e-06, 0.000320634, 
2.1539e-05, 0, 0, 0, 0.000400612, 1.6128e-05, 0.000441109, 
3.094e-06, 0, 0, 0, 0.000411863, 2.637e-06, 0.000417921, 
5.284e-06, 0, 0, 0, 0.000255598, 2.05e-06, 0.000263103, 
5.429e-06, 0.0158602, 0, 0, 0.000349144, 1.1441e-05, 0.000366254, 
4.32e-06, 0, 0, 0, 0.000672876, 2.729e-06, 0.000680382, 
4.931e-06, 0, 0, 0, 0.000906795, 3.622e-06, 0.000916069, 
3.204e-06, 0, 0, 0, 0.000641088, 2.448e-06, 0.00064727, 
3.326e-06, 0, 0, 0, 0.000513071, 2.7417e-05, 0.000544336, 
2.058e-06, 0, 0, 0, 0.000334368, 2.677e-06, 0.000339452, 
2.053e-06, 0, 0, 0, 0.000400268, 1.642e-06, 0.00040424, 
3.2e-06, 0, 0, 0, 0.000486142, 3.096e-06, 0.00049301, 
2.521e-06, 0, 0, 0, 0.000275013, 1.372e-06, 0.000279376, 
1.848e-06, 0, 0, 0, 0.000274487, 2.268e-06, 0.000278846, 
2.284e-06, 0, 0, 0, 0.000305023, 1.886e-06, 0.000309399, 
2.524e-06, 0.0159105, 0, 0, 0.000341661, 2.375e-06, 0.000346861, 
4.441e-06, 0, 0, 0, 0.00066345, 3.717e-06, 0.00067213, 
3.017e-06, 0, 0, 0, 0.000520914, 1.858e-06, 0.000526182, 
3.901e-06, 0, 0, 0, 0.000388068, 1.4864e-05, 0.000407261, 
2.227e-06, 0, 0, 0, 0.000360538, 1.617e-06, 0.00036459, 
2.092e-06, 0, 0, 0, 0.000414263, 3.05e-06, 0.000419836, 
2.745e-06, 0, 0, 0, 0.00035842, 2.244e-06, 0.000363749, 
2.01e-06, 0, 0, 0, 0.000272642, 1.698e-06, 0.000276613, 
3.483e-06, 0, 0, 0, 0.000319686, 1.422e-05, 0.000337674, 
2.148e-06, 0, 0, 0, 0.000263369, 2.301e-06, 0.00026811, 
2.653e-06, 0, 0, 0, 0.000323523, 2.706e-06, 0.000329198, 
2.135e-06, 0, 0, 0, 0.000260485, 1.683e-06, 0.000264592, 
2.32e-06, 0, 0, 0, 0.000245308, 1.7e-06, 0.000249587, 
2.312e-06, 0, 0, 0, 0.000269217, 2.205e-06, 0.000274004, 
2.999e-06, 0, 0, 0, 0.000365878, 1.2167e-05, 0.000381306, 
2.278e-06, 0, 0, 0, 0.00026939, 2.376e-06, 0.000274294, 
4.05e-06, 0, 0, 0, 0.000368522, 3.466e-06, 0.000376327, 
2.858e-06, 0, 0, 0, 0.000368691, 2.396e-06, 0.000374288, 
2.488e-06, 0, 0, 0, 0.000382269, 1.971e-06, 0.000387072, 
2.889e-06, 0, 0, 0, 0.000357023, 2.439e-06, 0.000362673, 
3.409e-06, 0, 0, 0, 0.000414336, 2.569e-06, 0.000420728, 
3.211e-06, 0, 0, 0, 0.00042907, 1.806e-06, 0.00043447, 
3.089e-06, 0, 0, 0, 0.000435263, 1.985e-06, 0.000440679, 
1.3695e-05, 0, 0, 0, 0.000599907, 2.547e-06, 0.000616621, 
2.601e-06, 0, 0, 0, 0.00041325, 2.104e-06, 0.000418297, 
3.445e-06, 0, 0, 0, 0.000443109, 2.563e-06, 0.000449575, 
3.676e-06, 0, 0, 0, 0.000450459, 2.737e-06, 0.000457183, 
2.84e-06, 0, 0, 0, 0.000361612, 2.098e-06, 0.000366885, 
2.887e-06, 0, 0, 0, 0.000434424, 2.206e-06, 0.000439917, 
2.892e-06, 0, 0, 0, 0.000341845, 2.196e-06, 0.000347231, 
3.827e-06, 0, 0, 0, 0.000458622, 2.949e-06, 0.000465708, 
3.782e-06, 0, 0, 0, 0.000474924, 3.1e-06, 0.000482116, 
3.437e-06, 0, 0, 0, 0.000444667, 2.354e-06, 0.00045079, 
3.43e-06, 0, 0, 0, 0.000382675, 1.724e-06, 0.000388069, 
3.792e-06, 0, 0, 0, 0.000492332, 3.081e-06, 0.00049969, 
3.572e-06, 0, 0, 0, 0.000397502, 2.734e-06, 0.000404129, 
4.281e-06, 0, 0, 0, 0.00056837, 3.094e-06, 0.000576082, 
2.769e-06, 0, 0, 0, 0.000428821, 2.015e-06, 0.000433933, 
2.701e-06, 0, 0, 0, 0.000451976, 2.768e-06, 0.000457852, 
2.875e-06, 0, 0, 0, 0.00046838, 2.454e-06, 0.000474051, 
3.181e-06, 0, 0, 0, 0.000425232, 2.029e-06, 0.000430756, 
2.681e-06, 0, 0, 0, 0.000300751, 1.664e-06, 0.000305684, 
2.908e-06, 0, 0, 0, 0.000261894, 1.993e-06, 0.000267031, 
2.67e-06, 0, 0, 0, 0.000265401, 2.216e-06, 0.000270516, 
1.639e-06, 0, 0, 0, 0.000242609, 1.539e-06, 0.000245952, 
2.624e-06, 0, 0, 0, 0.000269221, 1.704e-06, 0.000274041, 
9.205e-06, 0, 0, 0, 0.00026706, 2.45e-06, 0.00027906, 
2.208e-06, 0, 0, 0, 0.000280699, 2.04e-06, 0.000285177, 
2.362e-06, 0, 0, 0, 0.000286708, 1.581e-06, 0.00029089, 
1.466e-06, 0, 0, 0, 0.000242927, 9.39e-07, 0.00024551, 
3.221e-06, 0, 0, 0, 0.000260345, 1.506e-06, 0.000265324, 
2.552e-06, 0, 0, 0, 0.000255531, 1.64e-06, 0.000259889, 
1.603e-06, 0, 0, 0, 0.000251213, 1.128e-06, 0.000254176, 
2.782e-06, 0, 0, 0, 0.0002775, 1.915e-06, 0.000282425, 
3.428e-06, 0, 0, 0, 0.000260743, 1.662e-06, 0.000266072, 
